#x		U
0.000000	0.160000
0.001000	0.159549
0.002000	0.159099
0.003000	0.158650
0.004000	0.158202
0.005000	0.157755
0.006000	0.157309
0.007000	0.156864
0.008000	0.156420
0.009000	0.155977
0.010000	0.155535
0.011000	0.155094
0.012000	0.154654
0.013000	0.154215
0.014000	0.153777
0.015000	0.153340
0.016000	0.152904
0.017000	0.152468
0.018000	0.152034
0.019000	0.151601
0.020000	0.151169
0.021000	0.150738
0.022000	0.150307
0.023000	0.149878
0.024000	0.149450
0.025000	0.149022
0.026000	0.148596
0.027000	0.148170
0.028000	0.147746
0.029000	0.147322
0.030000	0.146900
0.031000	0.146478
0.032000	0.146057
0.033000	0.145638
0.034000	0.145219
0.035000	0.144801
0.036000	0.144384
0.037000	0.143968
0.038000	0.143553
0.039000	0.143139
0.040000	0.142726
0.041000	0.142314
0.042000	0.141903
0.043000	0.141493
0.044000	0.141083
0.045000	0.140675
0.046000	0.140268
0.047000	0.139861
0.048000	0.139456
0.049000	0.139051
0.050000	0.138647
0.051000	0.138244
0.052000	0.137843
0.053000	0.137442
0.054000	0.137042
0.055000	0.136643
0.056000	0.136244
0.057000	0.135847
0.058000	0.135451
0.059000	0.135056
0.060000	0.134661
0.061000	0.134268
0.062000	0.133875
0.063000	0.133483
0.064000	0.133092
0.065000	0.132702
0.066000	0.132313
0.067000	0.131925
0.068000	0.131538
0.069000	0.131152
0.070000	0.130766
0.071000	0.130382
0.072000	0.129998
0.073000	0.129616
0.074000	0.129234
0.075000	0.128853
0.076000	0.128473
0.077000	0.128094
0.078000	0.127716
0.079000	0.127338
0.080000	0.126962
0.081000	0.126586
0.082000	0.126212
0.083000	0.125838
0.084000	0.125465
0.085000	0.125093
0.086000	0.124722
0.087000	0.124352
0.088000	0.123982
0.089000	0.123614
0.090000	0.123246
0.091000	0.122879
0.092000	0.122514
0.093000	0.122149
0.094000	0.121784
0.095000	0.121421
0.096000	0.121059
0.097000	0.120697
0.098000	0.120336
0.099000	0.119977
0.100000	0.119618
0.101000	0.119260
0.102000	0.118902
0.103000	0.118546
0.104000	0.118190
0.105000	0.117836
