#x		f
0.000000	0.320000
0.001000	0.319501
0.002000	0.319004
0.003000	0.318507
0.004000	0.318011
0.005000	0.317516
0.006000	0.317023
0.007000	0.316530
0.008000	0.316038
0.009000	0.315547
0.010000	0.315058
0.011000	0.314569
0.012000	0.314081
0.013000	0.313594
0.014000	0.313108
0.015000	0.312623
0.016000	0.312139
0.017000	0.311656
0.018000	0.311174
0.019000	0.310693
0.020000	0.310213
0.021000	0.309734
0.022000	0.309256
0.023000	0.308779
0.024000	0.308303
0.025000	0.307828
0.026000	0.307354
0.027000	0.306880
0.028000	0.306408
0.029000	0.305937
0.030000	0.305466
0.031000	0.304997
0.032000	0.304528
0.033000	0.304060
0.034000	0.303594
0.035000	0.303128
0.036000	0.302663
0.037000	0.302200
0.038000	0.301737
0.039000	0.301275
0.040000	0.300814
0.041000	0.300354
0.042000	0.299895
0.043000	0.299436
0.044000	0.298979
0.045000	0.298523
0.046000	0.298067
0.047000	0.297613
0.048000	0.297159
0.049000	0.296707
0.050000	0.296255
0.051000	0.295804
0.052000	0.295354
0.053000	0.294905
0.054000	0.294457
0.055000	0.294010
0.056000	0.293564
0.057000	0.293118
0.058000	0.292674
0.059000	0.292230
0.060000	0.291788
0.061000	0.291346
0.062000	0.290905
0.063000	0.290465
0.064000	0.290026
0.065000	0.289588
0.066000	0.289151
0.067000	0.288714
0.068000	0.288279
0.069000	0.287844
0.070000	0.287411
0.071000	0.286978
0.072000	0.286546
0.073000	0.286115
0.074000	0.285685
0.075000	0.285255
0.076000	0.284827
0.077000	0.284399
0.078000	0.283973
0.079000	0.283547
0.080000	0.283122
0.081000	0.282698
0.082000	0.282275
0.083000	0.281853
0.084000	0.281431
0.085000	0.281010
0.086000	0.280591
0.087000	0.280172
0.088000	0.279754
0.089000	0.279337
0.090000	0.278920
0.091000	0.278505
0.092000	0.278090
0.093000	0.277677
0.094000	0.277264
0.095000	0.276852
0.096000	0.276440
0.097000	0.276030
0.098000	0.275621
0.099000	0.275212
0.100000	0.274804
0.101000	0.274397
0.102000	0.273991
0.103000	0.273585
0.104000	0.273181
0.105000	0.272777
0.106000	0.272374
0.107000	0.271972
0.108000	0.271571
0.109000	0.271171
0.110000	0.270771
0.111000	0.270372
0.112000	0.269974
0.113000	0.269577
0.114000	0.269181
0.115000	0.268786
0.116000	0.268391
0.117000	0.267997
0.118000	0.267604
0.119000	0.267212
0.120000	0.266820
0.121000	0.266430
0.122000	0.266040
0.123000	0.265651
0.124000	0.265263
0.125000	0.264875
0.126000	0.264489
0.127000	0.264103
0.128000	0.263718
0.129000	0.263333
0.130000	0.262950
0.131000	0.262567
0.132000	0.262185
0.133000	0.261804
0.134000	0.261424
0.135000	0.261044
0.136000	0.260666
0.137000	0.260288
0.138000	0.259910
0.139000	0.259534
0.140000	0.259158
0.141000	0.258783
0.142000	0.258409
0.143000	0.258036
0.144000	0.257663
0.145000	0.257292
0.146000	0.256920
0.147000	0.256550
0.148000	0.256181
0.149000	0.255812
0.150000	0.255444
0.151000	0.255077
0.152000	0.254710
0.153000	0.254344
0.154000	0.253979
0.155000	0.253615
0.156000	0.253252
0.157000	0.252889
0.158000	0.252527
0.159000	0.252166
0.160000	0.251805
0.161000	0.251445
0.162000	0.251086
0.163000	0.250728
0.164000	0.250370
0.165000	0.250014
0.166000	0.249657
0.167000	0.249302
0.168000	0.248947
0.169000	0.248594
0.170000	0.248240
0.171000	0.247888
0.172000	0.247536
0.173000	0.247185
0.174000	0.246835
0.175000	0.246485
0.176000	0.246136
0.177000	0.245788
0.178000	0.245441
0.179000	0.245094
0.180000	0.244748
0.181000	0.244403
0.182000	0.244058
0.183000	0.243714
0.184000	0.243371
0.185000	0.243029
0.186000	0.242687
0.187000	0.242346
0.188000	0.242006
0.189000	0.241666
0.190000	0.241327
0.191000	0.240989
0.192000	0.240651
0.193000	0.240314
0.194000	0.239978
0.195000	0.239642
0.196000	0.239308
0.197000	0.238973
0.198000	0.238640
0.199000	0.238307
0.200000	0.237975
0.201000	0.237644
0.202000	0.237313
0.203000	0.236983
0.204000	0.236653
0.205000	0.236325
0.206000	0.235997
0.207000	0.235669
0.208000	0.235343
0.209000	0.235016
